CustomerID,CustomerName,Gender,Age,City,JoinDate,PlanType,MonthlyCharges,TotalCharges,TenureMonths,InternetService,ContractType,PaymentMethod,SupportTickets,ChurnStatus,,Blank check
C102405,Amit Dey,Male,51,Bangalore,18-12-2025,Prepaid,1651.46,13211.68,8,None,1 Year,UPI,7,Yes,,FALSE
C102406,Riya Das,Female,18,Kolkata,21-06-2025,Postpaid,631.99,27807.56,44,None,2 Year,UPI,12,Yes,,FALSE
C102407,Riya Paul,Female,22,Hyderabad,02-02-2025,Prepaid,941.6,48963.2,52,None,2 Year,Card,1,Yes,,FALSE
C102408,Ananya Sen,Female,66,Hyderabad,18-12-2025,Postpaid,526.01,17884.34,34,Fiber,1 Year,UPI,1,Yes,,FALSE
C102409,Vikram Sharma,Female,57,Kolkata,26-12-2025,Prepaid,1456.55,104871.6,72,None,Monthly,Cash,7,Yes,,FALSE
C102410,Riya Das,Male,41,Bangalore,27-05-2025,Prepaid,366,8052,22,5G,Monthly,Card,6,No,,FALSE
C102411,Riya Roy,Female,64,Bangalore,12-02-2025,Prepaid,1314.07,74901.99,57,5G,Monthly,UPI,0,Yes,,FALSE
C102412,Priya Gupta,Female,21,Kolkata,01-04-2025,Prepaid,385.69,23527.09,61,5G,Monthly,Card,5,No,,FALSE
C102413,Sneha Paul,Male,54,Kolkata,11-02-2025,Prepaid,576.9,35190.9,61,DSL,2 Year,Cash,5,No,,FALSE
C102414,Ananya Sen,Female,35,,01-11-2025,Postpaid,1445.55,85287.45,59,5G,1 Year,Card,5,Yes,,FALSE
C102415,Amit Sharma,Female,42,Kolkata,27-07-2025,Postpaid,1436.21,48831.14,34,Fiber,1 Year,Card,7,No,,FALSE
C102416,Sneha Sen,Female,20,Chennai,28-04-2025,Postpaid,456.96,21477.12,47,None,1 Year,Cash,6,Yes,,FALSE
C102417,Rahul Dey,Female,65,Delhi,12-09-2025,Prepaid,1603.11,78552.39,49,None,1 Year,UPI,12,No,,FALSE
C102418,Sourav Dey,Male,51,Delhi,20-05-2025,Prepaid,1345.14,52460.46,39,Fiber,Monthly,Bank Transfer,8,No,,FALSE
C102419,Ananya Gupta,Female,28,Delhi,19-06-2025,Prepaid,1547.6,57261.2,37,None,Monthly,Card,4,No,,FALSE
C102420,Riya Paul,Male,66,Kolkata,01-03-2025,Prepaid,838.47,26831.04,32,Fiber,2 Year,Bank Transfer,12,Yes,,FALSE
C102421,Sourav Dey,Female,52,Chennai,24-04-2025,Prepaid,996.61,32888.13,33,Fiber,Monthly,Bank Transfer,9,No,,FALSE
C102422,Rahul Gupta,Male,25,Hyderabad,21-05-2025,Prepaid,1431.21,93028.65,65,Fiber,Monthly,Card,10,No,,FALSE
C102423,Riya Roy,Male,34,Delhi,19-06-2025,Postpaid,887.48,17749.6,20,DSL,2 Year,Cash,12,Yes,,FALSE
C102424,Rohit Gupta,Female,63,Chennai,04-10-2025,Postpaid,1945.26,36959.94,19,None,1 Year,Cash,0,No,,FALSE
C102425,Priya Gupta,Female,29,Hyderabad,31-08-2025,Prepaid,1889.31,60457.92,32,Fiber,1 Year,Cash,1,No,,FALSE
C102426,Rahul Singh,Female,29,Mumbai,15-11-2025,Prepaid,870.11,55687.04,64,None,1 Year,Cash,9,No,,FALSE
C102427,Riya Ghosh,Female,55,Delhi,18-06-2025,Postpaid,1191.05,83373.5,70,None,1 Year,UPI,3,No,,FALSE
C102428,Amit Paul,Male,18,Bangalore,02-01-2025,Postpaid,1859.71,27895.65,15,None,Monthly,,5,Yes,,FALSE
C102429,Sneha Dey,Male,62,Kolkata,20-03-2025,Postpaid,725.99,19601.73,27,5G,1 Year,Cash,9,Yes,,FALSE
C102430,Priya Ghosh,Female,45,Chennai,25-07-2025,Prepaid,991.11,44599.95,45,DSL,2 Year,Card,0,No,,FALSE
C102431,Rohit Dey,Male,19,Delhi,29-04-2025,Prepaid,868.99,46925.46,54,None,Monthly,Card,11,Yes,,FALSE
C102432,Rahul Sen,Female,46,Hyderabad,01-04-2025,Postpaid,709.16,27657.24,39,Fiber,2 Year,Cash,10,Yes,,FALSE
C102433,Ananya Kapoor,Male,36,Kolkata,23-02-2025,Prepaid,1075.17,41931.63,39,Fiber,Monthly,UPI,7,Yes,,FALSE
C102434,Rahul Kapoor,Female,53,Kolkata,13-06-2025,Postpaid,1216.3,76626.9,63,5G,2 Year,Bank Transfer,8,No,,FALSE
C102435,Ananya Singh,Male,42,Chennai,15-01-2025,Prepaid,900.19,27005.7,30,DSL,1 Year,Card,1,Yes,,FALSE
C102436,Sourav Kapoor,Male,60,Delhi,11-11-2025,Postpaid,1497.32,100320.44,67,None,2 Year,Bank Transfer,2,Yes,,FALSE
C102437,Riya Sharma,Female,62,Mumbai,23-01-2025,Prepaid,1982.25,136775.25,69,Fiber,2 Year,Card,10,Yes,,FALSE
C102438,Riya Das,Male,70,Mumbai,23-03-2025,Prepaid,1243.33,87033.1,70,DSL,1 Year,Cash,8,No,,FALSE
C102439,Riya Dey,Female,36,Mumbai,07-08-2025,Postpaid,,27846,17,DSL,1 Year,Card,8,No,,FALSE
C102440,Sneha Roy,Male,65,Chennai,05-09-2025,Postpaid,1967.65,96414.85,49,DSL,1 Year,Cash,1,Yes,,FALSE
C102441,Sneha Sen,Female,44,Hyderabad,21-11-2025,Postpaid,1430.92,34342.08,24,5G,1 Year,Card,5,No,,FALSE
C102442,Amit Gupta,Female,29,Hyderabad,19-01-2025,Prepaid,1920.87,48021.75,25,5G,1 Year,Card,5,No,,FALSE
C102443,Amit Gupta,Male,63,Hyderabad,22-11-2025,Prepaid,670.15,40879.15,61,DSL,2 Year,Bank Transfer,12,No,,FALSE
C102444,Rohit Sharma,Male,19,Delhi,25-06-2025,Postpaid,1504.62,60184.8,40,5G,1 Year,Card,9,No,,FALSE
C102445,Rohit Das,Male,75,Bangalore,02-09-2025,Prepaid,1402.71,82759.89,59,5G,2 Year,Cash,10,No,,FALSE
C102446,Sourav Ghosh,Female,43,Chennai,06-01-2025,Postpaid,694.84,40995.56,59,5G,2 Year,Bank Transfer,11,No,,FALSE
C102447,Amit Paul,Male,49,Hyderabad,25-03-2025,Postpaid,651.29,19538.7,30,5G,1 Year,Cash,11,No,,FALSE
C102448,Sourav Roy,Male,19,Hyderabad,11-11-2025,Postpaid,1419.7,2839.4,2,5G,2 Year,Bank Transfer,2,No,,FALSE
C102449,Rahul Dey,Female,35,Mumbai,31-01-2025,Prepaid,1128.92,5644.6,5,DSL,2 Year,UPI,3,Yes,,FALSE
C102450,Priya Sen,Female,54,Kolkata,12-07-2025,Prepaid,348.19,22980.54,66,DSL,Monthly,Bank Transfer,6,Yes,,FALSE
C102451,Priya Sharma,Male,38,Kolkata,07-07-2025,Prepaid,1616.6,114778.6,71,DSL,1 Year,Bank Transfer,12,Yes,,FALSE
C102452,Amit Gupta,Female,38,,19-09-2025,Postpaid,1078.25,56069,52,Fiber,1 Year,Cash,5,No,,FALSE
C102453,Neha Singh,Female,60,Bangalore,24-06-2025,Postpaid,1085.56,52106.88,48,5G,1 Year,UPI,5,No,,FALSE
C102454,Sourav Roy,Male,75,Bangalore,28-02-2025,Postpaid,1469.16,45543.96,31,5G,1 Year,UPI,8,Yes,,FALSE
C102455,Ananya Roy,Female,57,Mumbai,01-02-2025,Postpaid,1900.5,85522.5,45,DSL,Monthly,Cash,10,No,,FALSE
C102456,Amit Das,Female,24,Delhi,09-09-2025,Postpaid,1336.44,12027.96,9,5G,1 Year,Card,0,Yes,,FALSE
C102457,Sourav Paul,Female,20,Bangalore,14-04-2025,Prepaid,1104.09,19873.62,18,DSL,1 Year,UPI,3,No,,FALSE
C102458,Priya Roy,Female,61,Delhi,05-01-2025,Prepaid,591.91,18349.21,31,DSL,1 Year,Card,4,Yes,,FALSE
C102459,Priya Dey,Male,54,Delhi,04-12-2025,Prepaid,452.43,14930.19,33,5G,1 Year,Bank Transfer,9,Yes,,FALSE
C102460,Riya Paul,Female,63,Kolkata,11-03-2025,Prepaid,778.93,3115.72,4,DSL,1 Year,Bank Transfer,6,Yes,,FALSE
C102461,Priya Das,Male,23,Delhi,30-04-2025,Postpaid,1829.08,129864.68,71,5G,1 Year,UPI,3,Yes,,FALSE
C102462,Riya Kapoor,Female,56,Kolkata,06-04-2025,Postpaid,1475.24,82613.44,56,DSL,1 Year,Card,1,Yes,,FALSE
C102463,Neha Das,Male,27,Chennai,12-02-2025,Prepaid,1613.56,6454.24,4,Fiber,Monthly,Bank Transfer,9,No,,FALSE
C102464,Vikram Paul,Male,53,Chennai,07-10-2025,Prepaid,575.69,2878.45,5,None,2 Year,Cash,4,No,,FALSE
C102465,Neha Das,Male,28,,20-03-2025,Prepaid,497.93,12448.25,25,DSL,Monthly,Bank Transfer,6,Yes,,FALSE
C102466,Sneha Kapoor,Female,24,Bangalore,28-01-2025,Postpaid,1929.47,109979.79,57,Fiber,1 Year,UPI,0,Yes,,FALSE
C102467,Priya Paul,Male,62,Chennai,03-09-2025,Postpaid,1832.25,130089.75,71,Fiber,1 Year,,1,Yes,,FALSE
C102468,Rahul Sen,Female,64,Delhi,31-10-2025,Postpaid,1627.93,43954.11,27,None,Monthly,Cash,1,No,,FALSE
C102469,Sourav Ghosh,Male,75,,11-09-2025,Postpaid,1106.07,74106.69,67,5G,2 Year,Card,5,No,,FALSE
C102470,Sourav Sen,Male,27,Bangalore,14-01-2025,Prepaid,426.91,12380.39,29,None,2 Year,UPI,1,Yes,,FALSE
C102471,Rahul Sen,Female,38,Mumbai,31-01-2025,Postpaid,1959.14,111670.98,57,None,1 Year,UPI,0,No,,FALSE
C102472,Neha Kapoor,Female,56,Hyderabad,06-11-2025,Prepaid,983.41,35402.76,36,DSL,Monthly,Card,11,No,,FALSE
C102473,Ananya Dey,Male,21,Kolkata,24-10-2025,Postpaid,1137.36,4549.44,4,Fiber,1 Year,UPI,8,No,,FALSE
C102474,Rohit Sen,Male,30,Bangalore,22-06-2025,Postpaid,609.43,19501.76,32,5G,1 Year,Card,9,Yes,,FALSE
C102475,Rahul Paul,Female,33,Mumbai,14-03-2025,Postpaid,868.59,52115.4,60,DSL,2 Year,Bank Transfer,8,No,,FALSE
C102476,Priya Sen,Male,65,Chennai,04-08-2025,Prepaid,904.32,32555.52,36,DSL,1 Year,Card,12,Yes,,FALSE
C102477,Sneha Dey,Female,45,Mumbai,22-07-2025,Prepaid,1221.52,78177.28,64,DSL,Monthly,UPI,0,No,,FALSE
C102478,Riya Ghosh,Female,62,Bangalore,04-08-2025,Postpaid,998.03,30938.93,31,None,2 Year,Cash,11,No,,FALSE
C102479,Priya Roy,Male,24,Bangalore,27-04-2025,Prepaid,691.51,35267.01,51,None,1 Year,Bank Transfer,2,No,,FALSE
C102480,Rohit Ghosh,Female,48,Kolkata,20-09-2025,Prepaid,362.44,18846.88,52,Fiber,2 Year,Bank Transfer,4,Yes,,FALSE
C102481,Priya Singh,Male,41,Hyderabad,14-07-2025,Prepaid,602.05,34316.85,57,Fiber,1 Year,Cash,1,Yes,,FALSE
C102482,Sneha Kapoor,Male,37,Kolkata,22-09-2025,Prepaid,1858.64,92932,50,None,2 Year,UPI,12,No,,FALSE
C102483,Rohit Kapoor,Female,39,Delhi,31-03-2025,Postpaid,1504.77,66209.88,44,DSL,1 Year,Bank Transfer,12,Yes,,FALSE
C102484,Rohit Sharma,Male,49,Delhi,13-12-2025,Postpaid,,26167.28,58,5G,1 Year,Bank Transfer,9,No,,FALSE
C102485,Rahul Sharma,Male,61,Kolkata,14-02-2025,Prepaid,1638.48,86839.44,53,None,2 Year,Card,2,No,,FALSE
C102486,Vikram Kapoor,Female,67,Delhi,18-12-2025,Prepaid,1924.98,38499.6,20,Fiber,2 Year,Cash,11,Yes,,FALSE
C102487,Ananya Sharma,Female,42,Hyderabad,20-11-2025,Postpaid,692.98,47122.64,68,Fiber,2 Year,Card,4,Yes,,FALSE
C102488,Ananya Sharma,Male,67,Kolkata,07-04-2025,Postpaid,989.86,10888.46,11,5G,Monthly,Card,4,No,,FALSE
C102489,Riya Gupta,Male,53,Kolkata,20-12-2025,Postpaid,619.99,21699.65,35,DSL,1 Year,Bank Transfer,11,No,,FALSE
C102490,Amit Paul,Female,74,Delhi,26-05-2025,Postpaid,817.3,13076.8,16,None,2 Year,Bank Transfer,4,Yes,,FALSE
C102491,Riya Ghosh,Female,71,Mumbai,01-09-2025,Postpaid,1966.65,21633.15,11,DSL,2 Year,UPI,0,Yes,,FALSE
C102492,Riya Sen,Female,44,Delhi,25-08-2025,Postpaid,1401.21,12610.89,9,5G,2 Year,Card,3,No,,FALSE
C102493,Sneha Dey,Male,61,Mumbai,05-08-2025,Postpaid,1686.39,26982.24,16,None,2 Year,UPI,10,Yes,,FALSE
C102494,Riya Dey,Male,21,Mumbai,16-12-2025,Postpaid,1055.43,12665.16,12,5G,1 Year,Cash,1,Yes,,FALSE
C102495,Neha Singh,Female,20,Kolkata,24-12-2025,Postpaid,1784.73,62465.55,35,DSL,2 Year,Card,5,No,,FALSE
C102496,Vikram Sen,Male,67,Bangalore,28-03-2025,Postpaid,1637.2,32744,20,5G,1 Year,Cash,9,Yes,,FALSE
C102497,Amit Kapoor,Female,60,Bangalore,21-05-2025,Postpaid,381.07,10288.89,27,None,Monthly,UPI,5,Yes,,FALSE
C102498,Riya Sharma,Female,74,Kolkata,02-01-2025,Postpaid,1719.85,15478.65,9,Fiber,Monthly,Cash,1,Yes,,FALSE
C102499,Sourav Das,Male,37,Chennai,16-09-2025,Prepaid,737.25,38337,52,Fiber,2 Year,Cash,5,No,,FALSE
C102500,Riya Sen,Female,29,Hyderabad,05-04-2025,Prepaid,1783.38,69551.82,39,None,2 Year,Cash,4,No,,FALSE
C102501,Vikram Dey,Male,47,Hyderabad,17-03-2025,Postpaid,,395.06,1,DSL,Monthly,Bank Transfer,1,Yes,,FALSE
C102502,Vikram Roy,Male,23,Bangalore,05-09-2025,Prepaid,1707.13,122913.36,72,None,2 Year,Cash,6,Yes,,FALSE
C102503,Sneha Dey,Male,27,Chennai,28-11-2025,Postpaid,1030.64,72144.8,70,None,Monthly,Cash,4,No,,FALSE
C102504,Priya Sharma,Male,66,Mumbai,16-12-2025,Postpaid,526.12,35776.16,68,Fiber,2 Year,UPI,7,Yes,,FALSE
C102505,Rahul Dey,Female,69,Hyderabad,27-12-2025,Postpaid,1127.61,36083.52,32,DSL,Monthly,UPI,7,Yes,,FALSE
C102506,Vikram Singh,Male,54,Hyderabad,22-12-2025,Postpaid,697.78,46053.48,66,None,2 Year,Bank Transfer,8,No,,FALSE
C102507,Amit Paul,Female,73,Delhi,31-01-2025,Postpaid,1886.58,99988.74,53,5G,2 Year,Bank Transfer,12,No,,FALSE
C102508,Sourav Gupta,Female,43,Delhi,13-12-2025,Postpaid,1049.79,43041.39,41,Fiber,2 Year,Card,8,Yes,,FALSE
C102509,Neha Ghosh,Male,46,Kolkata,10-04-2025,Postpaid,1146.3,40120.5,35,5G,Monthly,Card,0,Yes,,FALSE
C102510,Sneha Sharma,Male,45,Mumbai,19-07-2025,Postpaid,974.24,22407.52,23,5G,Monthly,Bank Transfer,7,Yes,,FALSE
C102511,Rahul Gupta,Female,33,Kolkata,15-07-2025,Prepaid,1339.04,2678.08,2,5G,Monthly,Cash,8,No,,FALSE
C102512,Sourav Gupta,Female,27,Kolkata,06-03-2025,Postpaid,761,15220,20,DSL,1 Year,UPI,0,No,,FALSE
C102513,Sourav Paul,Male,71,Mumbai,11-03-2025,Postpaid,978.05,26407.35,27,None,Monthly,Card,4,Yes,,FALSE
C102514,Sourav Roy,Male,27,Bangalore,13-03-2025,Prepaid,1903.25,131324.25,69,None,2 Year,Card,2,No,,FALSE
C102515,Sneha Sen,Female,66,Hyderabad,24-12-2025,Prepaid,472.41,12755.07,27,Fiber,2 Year,Bank Transfer,2,Yes,,FALSE
C102516,Riya Sharma,Female,34,,08-04-2025,Prepaid,646.5,3232.5,5,DSL,2 Year,UPI,10,Yes,,FALSE
C102517,Priya Roy,Female,52,Hyderabad,07-09-2025,Prepaid,923.13,33232.68,36,5G,1 Year,Card,7,Yes,,FALSE
C102518,Ananya Das,Female,55,Bangalore,20-10-2025,Postpaid,1660.61,112921.48,68,Fiber,2 Year,Cash,4,No,,FALSE
C102519,Amit Das,Female,72,Bangalore,07-12-2025,Prepaid,821.18,37774.28,46,None,2 Year,Card,6,No,,FALSE
C102520,Amit Gupta,Male,19,Hyderabad,05-11-2025,Postpaid,649.64,27284.88,42,5G,2 Year,Card,4,Yes,,FALSE
C102521,Neha Sharma,Male,51,Chennai,22-08-2025,Postpaid,661.75,47646,72,DSL,2 Year,Card,1,No,,FALSE
C102522,Neha Dey,Female,19,Chennai,12-12-2025,Postpaid,579.47,17963.57,31,5G,1 Year,UPI,10,Yes,,FALSE
C102523,Sourav Kapoor,Female,26,Hyderabad,10-12-2025,Prepaid,318.86,13710.98,43,None,2 Year,Cash,3,No,,FALSE
C102524,Rohit Paul,Female,49,Mumbai,14-03-2025,Postpaid,1099.75,59386.5,54,Fiber,2 Year,UPI,3,No,,FALSE
C102525,Riya Kapoor,Male,29,Mumbai,22-02-2025,Postpaid,548.28,21931.2,40,5G,2 Year,Cash,3,No,,FALSE
C102526,Sourav Sen,Female,36,Chennai,22-06-2025,Postpaid,1272.69,34362.63,27,Fiber,Monthly,Bank Transfer,5,No,,FALSE
C102527,Ananya Sen,Male,44,Bangalore,30-01-2025,Postpaid,1039.32,48848.04,47,DSL,Monthly,UPI,2,Yes,,FALSE
C102528,Riya Sen,Female,19,,12-07-2025,Prepaid,1550.71,29463.49,19,DSL,1 Year,Cash,10,No,,FALSE
C102529,Sneha Singh,Female,31,Delhi,16-10-2025,Prepaid,588.02,14112.48,24,Fiber,1 Year,Cash,0,Yes,,FALSE
C102530,Rahul Singh,Female,55,Bangalore,12-01-2025,Postpaid,355.75,5692,16,DSL,2 Year,Card,6,No,,FALSE
C102531,Vikram Paul,Male,37,Hyderabad,29-08-2025,Postpaid,,93613.74,58,5G,2 Year,Bank Transfer,1,No,,FALSE
C102532,Neha Sharma,Male,45,Bangalore,19-02-2025,Postpaid,1636.72,13093.76,8,5G,2 Year,Bank Transfer,10,Yes,,FALSE
C102533,Riya Sen,Female,18,Bangalore,11-08-2025,Postpaid,894.12,33082.44,37,5G,1 Year,Card,11,Yes,,FALSE
C102534,Rahul Ghosh,Male,52,Chennai,21-10-2025,Prepaid,1604.79,91473.03,57,5G,1 Year,Cash,5,Yes,,FALSE
C102535,Rohit Gupta,Female,53,Kolkata,31-10-2025,Prepaid,1051.25,26281.25,25,None,1 Year,Card,4,No,,FALSE
C102536,Neha Sen,Male,20,Bangalore,22-03-2025,Postpaid,1162.79,60465.08,52,Fiber,Monthly,Card,0,No,,FALSE
C102537,Amit Singh,Male,35,Delhi,29-04-2025,Postpaid,1662.77,84801.27,51,5G,2 Year,Cash,9,No,,FALSE
C102538,Priya Ghosh,Female,29,Kolkata,01-05-2025,Postpaid,616.33,9244.95,15,Fiber,Monthly,UPI,3,No,,FALSE
C102539,Rohit Kapoor,Female,73,Kolkata,03-06-2025,Prepaid,1012.33,40493.2,40,DSL,1 Year,Cash,4,No,,FALSE
C102540,Neha Das,Male,35,Bangalore,11-02-2025,Prepaid,1030.53,60801.27,59,DSL,Monthly,Bank Transfer,0,Yes,,FALSE
C102541,Ananya Dey,Female,64,Hyderabad,15-09-2025,Prepaid,1486.88,77317.76,52,Fiber,Monthly,Bank Transfer,1,No,,FALSE
C102542,Ananya Roy,Female,51,Hyderabad,05-12-2025,Postpaid,664.26,19263.54,29,Fiber,Monthly,Card,8,No,,FALSE
C102543,Rahul Roy,Female,38,Bangalore,09-04-2025,Prepaid,1601.91,1601.91,1,Fiber,Monthly,UPI,2,No,,FALSE
C102544,Priya Dey,Male,69,Delhi,14-10-2025,Prepaid,1754.46,80705.16,46,None,2 Year,UPI,9,No,,FALSE
C102545,Sourav Ghosh,Male,56,Delhi,22-06-2025,Prepaid,621.48,9322.2,15,Fiber,2 Year,Card,9,No,,FALSE
C102546,Sourav Gupta,Male,52,Bangalore,04-01-2025,Prepaid,437.52,24938.64,57,5G,2 Year,Card,9,Yes,,FALSE
C102547,Vikram Ghosh,Male,63,Bangalore,26-12-2025,Prepaid,1576.06,33097.26,21,None,Monthly,Card,9,Yes,,FALSE
C102548,Sneha Singh,Female,31,Mumbai,11-03-2025,Prepaid,425.18,7653.24,18,5G,Monthly,UPI,3,No,,FALSE
C102549,Riya Gupta,Female,73,Chennai,12-10-2025,Postpaid,1889.58,18895.8,10,None,Monthly,Cash,4,Yes,,FALSE
C102550,Amit Kapoor,Male,42,Hyderabad,17-01-2025,Prepaid,479.57,24937.64,52,Fiber,1 Year,Bank Transfer,1,No,,FALSE
C102551,Amit Das,Male,38,Chennai,09-08-2025,Prepaid,1444.42,90998.46,63,Fiber,2 Year,UPI,1,Yes,,FALSE
C102552,Neha Paul,Male,73,Mumbai,31-01-2025,Prepaid,1786.16,53584.8,30,5G,1 Year,Cash,9,Yes,,FALSE
C102553,Sneha Das,Female,21,Hyderabad,24-06-2025,Postpaid,1638.65,90125.75,55,Fiber,Monthly,Cash,10,Yes,,FALSE
C102554,Rahul Singh,Female,54,Kolkata,26-06-2025,Prepaid,1761.3,91587.6,52,Fiber,Monthly,Card,12,Yes,,FALSE
C102555,Rahul Dey,Male,71,Bangalore,21-05-2025,Prepaid,1646.43,46100.04,28,Fiber,1 Year,Bank Transfer,11,No,,FALSE
C102556,Priya Paul,Female,71,Kolkata,12-05-2025,Prepaid,1788.95,10733.7,6,DSL,1 Year,Cash,9,No,,FALSE
C102557,Ananya Sharma,Female,34,Kolkata,30-10-2025,Postpaid,1261.27,45405.72,36,Fiber,1 Year,Card,11,No,,FALSE
C102558,Neha Dey,Male,34,Hyderabad,13-11-2025,Postpaid,976.24,42954.56,44,Fiber,1 Year,Bank Transfer,2,No,,FALSE
C102559,Neha Sharma,Female,23,Chennai,03-07-2025,Postpaid,542.23,21689.2,40,None,1 Year,,5,Yes,,FALSE
C102560,Sourav Kapoor,Male,61,Chennai,26-06-2025,Prepaid,788.01,54372.69,69,Fiber,Monthly,Cash,4,No,,FALSE
C102561,Sourav Das,Female,26,Delhi,11-12-2025,Postpaid,1965.7,133667.6,68,5G,2 Year,UPI,2,No,,FALSE
C102562,Priya Das,Female,26,Bangalore,12-03-2025,Postpaid,1926.44,111733.52,58,None,Monthly,Card,4,Yes,,FALSE
C102563,Neha Kapoor,Female,35,Hyderabad,24-01-2025,Prepaid,1788.42,92997.84,52,None,1 Year,Cash,2,No,,FALSE
C102564,Rohit Sharma,Male,65,Kolkata,06-07-2025,Postpaid,1695.58,106821.54,63,DSL,Monthly,UPI,11,Yes,,FALSE
C102565,Sneha Ghosh,Male,38,Delhi,19-07-2025,Prepaid,763.98,14515.62,19,Fiber,2 Year,Bank Transfer,11,No,,FALSE
C102566,Riya Roy,Male,56,Delhi,29-01-2025,Postpaid,1792.57,89628.5,50,DSL,Monthly,Bank Transfer,11,Yes,,FALSE
C102567,Sneha Das,Female,39,Delhi,31-07-2025,Prepaid,1603.82,41699.32,26,5G,2 Year,Card,4,Yes,,FALSE
C102568,Priya Sharma,Male,33,Mumbai,24-10-2025,Postpaid,514.69,10293.8,20,5G,2 Year,Card,11,Yes,,FALSE
C102569,Priya Singh,Male,68,Chennai,06-09-2025,Prepaid,1843.91,66380.76,36,5G,2 Year,Card,10,No,,FALSE
C102570,Vikram Roy,Female,74,Kolkata,18-03-2025,Prepaid,1304.96,80907.52,62,Fiber,1 Year,Card,3,Yes,,FALSE
C102571,Neha Dey,Male,31,,25-02-2025,Prepaid,1357.6,85528.8,63,Fiber,2 Year,Cash,2,No,,FALSE
C102572,Riya Dey,Female,28,Mumbai,14-12-2025,Postpaid,883.47,46823.91,53,5G,2 Year,Cash,7,No,,FALSE
C102573,Sourav Sen,Female,67,Chennai,25-09-2025,Prepaid,1772.63,79768.35,45,DSL,2 Year,Cash,10,Yes,,FALSE
C102574,Amit Roy,Female,38,Mumbai,17-06-2025,Prepaid,801.23,32049.2,40,Fiber,1 Year,Card,8,Yes,,FALSE
C102575,Rohit Ghosh,Female,39,Mumbai,11-10-2025,Prepaid,1973.34,11840.04,6,None,Monthly,UPI,4,No,,FALSE
C102576,Sourav Sharma,Male,43,,07-10-2025,Postpaid,1038.75,63363.75,61,5G,1 Year,Cash,1,Yes,,FALSE
C102577,Priya Sen,Female,21,Chennai,04-07-2025,Prepaid,831.79,50739.19,61,Fiber,1 Year,Card,6,Yes,,FALSE
C102578,Rohit Das,Female,24,Delhi,23-04-2025,Prepaid,1116.3,5581.5,5,Fiber,Monthly,Cash,1,No,,FALSE
C102579,Neha Kapoor,Female,36,Delhi,29-12-2025,Postpaid,540.97,24884.62,46,5G,1 Year,Card,3,Yes,,FALSE
C102580,Priya Ghosh,Male,56,Mumbai,05-05-2025,Postpaid,463.36,28728.32,62,None,Monthly,Cash,9,No,,FALSE
C102581,Rahul Sen,Female,19,Mumbai,31-05-2025,Postpaid,341.76,4101.12,12,None,1 Year,Bank Transfer,8,No,,FALSE
C102582,Vikram Dey,Male,58,Bangalore,20-09-2025,Postpaid,1546.22,13915.98,9,Fiber,2 Year,Card,1,No,,FALSE
C102583,Rohit Sen,Female,54,Bangalore,23-04-2025,Prepaid,1147.54,22950.8,20,None,1 Year,UPI,3,Yes,,FALSE
C102584,Sneha Paul,Female,25,Delhi,13-10-2025,Prepaid,583.54,12254.34,21,None,Monthly,Bank Transfer,7,Yes,,FALSE
C102585,Vikram Sen,Female,61,Chennai,26-08-2025,Postpaid,1965.95,31455.2,16,None,1 Year,Cash,4,Yes,,FALSE
C102586,Sourav Kapoor,Female,47,Bangalore,07-01-2025,Prepaid,675.01,2025.03,3,None,1 Year,Card,2,Yes,,FALSE
C102587,Vikram Roy,Male,25,,19-04-2025,Postpaid,1637.65,39303.6,24,DSL,1 Year,Bank Transfer,12,No,,FALSE
C102588,Sneha Paul,Male,26,Mumbai,06-01-2025,Postpaid,743.43,40888.65,55,5G,2 Year,Cash,9,Yes,,FALSE
C102589,Sourav Kapoor,Male,60,Delhi,06-10-2025,Postpaid,1829.23,9146.15,5,DSL,Monthly,Card,3,No,,FALSE
C102590,Ananya Dey,Female,59,Chennai,15-10-2025,Prepaid,648.49,22048.66,34,Fiber,2 Year,Bank Transfer,12,No,,FALSE
C102591,Rohit Roy,Male,40,Kolkata,19-07-2025,Prepaid,,7290.79,13,None,2 Year,UPI,7,Yes,,FALSE
C102592,Sneha Kapoor,Female,37,Hyderabad,28-09-2025,Prepaid,1506.55,108471.6,72,Fiber,2 Year,Cash,,No,,FALSE
C102593,Vikram Ghosh,Female,55,Mumbai,07-02-2025,Prepaid,1872.72,84272.4,45,None,2 Year,Card,1,Yes,,FALSE
C102594,Sourav Ghosh,Female,66,Mumbai,08-09-2025,Postpaid,627.82,33274.46,53,None,1 Year,Cash,7,No,,FALSE
C102595,Vikram Kapoor,Male,41,Mumbai,08-06-2025,Prepaid,912.5,24637.5,27,None,1 Year,UPI,9,No,,FALSE
C102596,Vikram Dey,Female,32,Mumbai,10-08-2025,Postpaid,338.93,24402.96,72,DSL,Monthly,Card,9,Yes,,FALSE
C102597,Priya Ghosh,Male,61,Kolkata,18-02-2025,Prepaid,1743.19,109820.97,63,Fiber,Monthly,UPI,5,No,,FALSE
C102598,Amit Sen,Female,51,Delhi,13-09-2025,Prepaid,822.29,822.29,1,Fiber,1 Year,UPI,1,Yes,,FALSE
C102599,Priya Kapoor,Female,73,Bangalore,27-12-2025,Prepaid,1915.29,130239.72,68,5G,2 Year,UPI,5,No,,FALSE
